"309","LALQILA CHICKEN HALEEM","Chicken/ beef 1 kg~Onion 1 large ,sliced~Ginger garlic paste 2 tbsp~Oil 1 cup~Yogurt 1 cup~Red chilli powder 3 tbsp~Turmeric powder 1 tbsp leveled~Coriander powder 1 tbsp~All spice powder 1 tbsp~Salt 2 tbsp or to taste~Wheat 250 g~Barley 125 g~Red lentil 1/4 cup~Gram lentil 1 cup~Mong lentil 1/4 cup~Garnishing as needed","Soak wheat and barley overnight, In the morning soak other lentils too , for 1/2 hour. Wash them and set aside.~In a deep pan add oil and fry onion till brown now add ginger garlic paste and stir. Add all spices (except all spice powder)  and yogurt, fry and add meat (you can use boneless meat and if using meat with bones then remove bones before grinding) . Cook till color change.~Add lentils and water and cook on low flame till meat tender. (you can grind meat and lentils on this stage or use wooden or metal masher )~When required consistency obtained add all spice powder.Mix well and serve with Brown onion, coriander leaves chopped, green chillies, chat masala.","http://www.ainycooks.com/wp-content/uploads/2014/09/haleem-main.jpg",NULL
"310","PINDI CHOLE-CHICKPEAS","Chickpeas 2 cups~Onion 2-3 medium~Green chillies 4 medium size~Ginger 1 inch piece~Salt  to taste~Cumin seeds 1/2 tsp~Dry mango powder/ amchur powder 1/2 tsp~All spice powder 1/2 tsp~Tomato paste 4tbsp~Oil 1/4 cup~Black pepper 1/2 tsp~Tea bag (just to give brown color to chickpeas) 1-2~Bay leaves 1 piece~ ","Boil chickpeas with a tea bag, teez path/ bay leaves and salt.If you want dark brown color then add 1 more tea bag. You can make a potli of tea also.","http://www.ainycooks.com/wp-content/uploads/2014/08/pindi-cole-main.jpg",NULL
"311","DHABA STYLE CHICKEN TIKKA","Chicken (tikka cut) 4 pieces~Yogurt 1 cup~Cream 2 tbsp~Ginger (crushed) 1 tsp~Garlic paste 1 tsp~Red chilli powder or crushed red chillies  1 tbsp~Lemon juice 2 tbsp~Salt  to taste~Cumin seeds, crushed 1 tsp ~Ajwain (carom ) 1 tsp~White pepper 1/2 tsp~Oil 1/2 cup","Mix all ingredients in a bowl and rub this on each piece of chicken.~Marinate tikkas for 5 hours approx.~Bbq , pan fry or bake and serve with green raita and salad.","http://www.ainycooks.com/wp-content/uploads/2014/08/IMG_9692main.jpg",NULL
"312","NAMKEEN MUTTON KARHAI","Mutton with fat 1/2 kg~Tomatoes 1/2 kg~Salt to taste~Ginger chopped  1 tbsp~Green chillies chopped 3-4 or to taste~Red chilli flakes 1 tsp~Black pepper crushed 1/2 tsp~Oil 2-3 tbsp~Ginger,Green chillies and coriander for garnish","Wash mutton and fat, add in a pan and add salt in it.( you can cook with chicken or beef also)","http://www.ainycooks.com/wp-content/uploads/2014/08/IMG_9846.jpg","http://tune.pk/player/embed_player.php?vid=2959434&folder=2014/05/13/&width=600&height=350&autoplay=no"
"313","RICE KHEER -14 AUG SPECIAL.","Milk 1 litter ~Rice 1/4 cup~Cardamom pods 3-4~Sugar 1 cup or to taste~Malai/ cream /Qalaqnd 1/2 cup~Nuts for garnishing","Boil rice in 2 cups water and discard excess water now mash with masher.~Boil milk by adding cardamom, sugar and rice. Stir occasionally till becomes thick.~Add Malai/ Cream / Qalaqnd in the end.~Mix well and dish it out.~Garnish with nuts.~Serve chill.","http://www.ainycooks.com/wp-content/uploads/2014/08/1170838_456407254456887_965348390_n.jpg",NULL
"314","CHICKEN NUGGETS","Chicken fillets 1/2 kg~Flour 1 cup~Cornflour 2 tbsp~Salt to taste~Black pepper 1/4 tsp~White pepper 1/4 tsp~Mustard powder 1/8 tsp~Ginger powder 1/2 tsp~Paprika powder 1/8 tsp~Red chilli powder 1/8 tsp~Dry milk powder 1 1/2 tbsp~Garlic powder 1/8 tsp~Turmeric powder 1/8 tsp~All spice powder (optional) 1/8 tsp~Flour 2 tbsp~Eggs 2 beaten~Cold water 1/2 cup~Salt to taste~Soya sauce 1/4 tsp~Sesame oil 1/4 tsp~Cornstarch 2 tbsp~Sugar 1/4 tsp","Cut breast pieces into thin slices and pound them with mallet, now cut in desired shape or size.~Place all pieces in saltish water ( 4 cup water + 2 tsp salt) for 3-4 hours. Blot dry all pieces.~Mix all batter ingredients in a bowl till smooth.~Mix breading ingredients in another bowl.~Place both batter and breading ingredients on a working place.~Dip each piece in batter then coat it with breading ingredients.Repeat the step one more time.~Place on a rack or plate, freeze it till hard and then deep fry.~You can freeze for future in a zip lock bag.","http://www.ainycooks.com/wp-content/uploads/2014/07/nuggrt.jpg",NULL
"315","PIZZA TARTS","Flour 5 cups~Butter chilled ,cut in small cubes 10 oz~Salt 1 tsp~Vinegar  2 tsp~Water chilled for kneading 2/3 cup~Mince 2 cup~Mixed herbs 1 tbsp~Salt to taste~Black pepper 1 tbsp~Oil 2 tbsp~Pizza sauce as needed~Mozzarella cheese as needed~Capsicum, onion mushroom  as  needed","You can use pizza dough, for recipe click this: PIZZA DOUGH.~If you want to make dough from pie crust method then follow me ..:)~In a large bowl add flour , salt and chilled butter , mix with hands. Crumbs will form.~Mix vinegar in water and knead dough with this water.~Roll it and make 2-3 big flat circles and wrap plastic. Keep in refrigerator for 3-4 hours.~Now cut squares or circles according to the size of pan.~Place each cut out in greased pan and spread pizza sauce over it.~Fill in filling and sprinkle cheese.~Bake till nice golden.~Same process you will follow with pizza dough or puff pastry.~Result of both doughs are awesome..:)","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_6450main.jpg",NULL
"316","JELLY MELLY DRINK","Milk 1 glass or as needed~Condensed milk 2 tbsp or to taste~Jelly of different flavors 2-3~Essence of pineapple / mango 1/4 tsp~Almond / pistachio as needed","Mix condensed milk , milk and essence in a jug.~Crush all flavors of prepared jellies.~Add in milk and stir well.~You can add Almonds and pistachio flakes also.~Serve chill.","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_1648.jpg",NULL
"317","CHEESY POTATO BITES","Potato boiled 2 large~Cheddar cheese shredded 1/2 cup~Chicken / beef mince boiled (optional) 1/2 cup~Salt to tatse~Black pepper 1/2 tsp~Soya sauce 1 tbsp~Flour 1 tbsp~Egg 1~Bread crumbs for coating ,as needed","Mash potatoes, add all ingredients and mix well.~Make shapes of your choice and coat egg and then breadcrumbs.~Fry in shallow oil.Serve with ketchup or dip.","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_3073main.jpg",NULL
"318","SPICY CHICKEN BROAST","Chicken pieces 2~Worcestershire sauce 2 tbsp~Ginger paste 1 tbsp~Black pepper 1/2 tsp~Salt to taste~Chinese salt (optional)  2 tsp~Vinegar 1 tbsp~Red chili powder 1 tsp~Egg 1~Cornflour 1 tbsp~Flour for coating~Mustard powder 1/4 tsp","Grind ginger in a chopper very fine.~Mix worcester sauce to make a paste. In this paste mix black pepper, mustard powder, vinegar, Chinese salt, red chili powder, salt, egg, corn flour.~Mix well and apply on chicken pieces. Prick pieces with knife.~Leave this for 4-5 hours.~Coat each piece with flour properly and deep fry them.~Cove the lid for few minutes (10-15 mins) then remove the lid and fry till crispy and brown.~Serve with dip and fries.~For DUCKY MAS POTATOES click here…..Mash Potatoes.","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_1486.jpg",NULL
"319","DUCKY MASH POTATOES","Boiled potatoes as needed/3 large~Salt to taste~Black pepper to taste~Butter 1 tbsp","Mash potatoes with masher and then in hot mash potatoes mix butter ,salt and black pepper.~Make two balls one is for head and other is for body. Make beak from beet root and eyes from black pepper.~keep them in fridge and then serve.","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_34441.jpg",NULL
"320","MINCE STUFFED PEARS","Chicken / beef mince 1/2 kg or less~Bread slices 5-6~Ginger garlic paste 1 tsp~Onion chopped 1 small~Green chilli chopped 1 large~Salt ~Red chilli powder  1 tsp or to taste~Turmeric powder 1/4 tsp~Coriander powder 1/4 tsp~All spice powder 1/4 tsp~Cumin powder 1/4 tsp~Egg beaten 1~Bread crumbs as needed","In a pan add oil and onion, saute it then add ginger garlic paste and fry for few seconds, add all spices and mix well.~Cover with lid and cook till oil separates.~You can add all spice powder 1/4 tsp ,if you think your kids will like it …:) let it cool down first then start the second step.","http://www.ainycooks.com/wp-content/uploads/2014/07/IMG_9978main.jpg",NULL
"321","STUFFED CHICKEN CHEESE BAKE","Chicken fillet  4 thinly sliced. ~Lemon juice 2 tbsp~Salt to taste~Black pepper 1 tsp~Potato, boiled and mashed 2 medium~Peas, boiled and mashed 1/4 cup~Green chillies , crushed 2~salt and pepper to taste.~Bread crumbs as required~Olive oil, lemon juice , salt and pepper for coating~Veggies for serving.~Cheese, shredded 1/2 cup","Marinate Chicken fillets with salt, black pepper and lemon juice for 3-4 hours.~In a bowl add mashed potatoes ,mashed peas, green chillies crushed, salt, black pepper( to taste) and cheddar cheese  . Mix well.~Place fillet on working place and flattened it with hammer, then spread potato mixture on fillet. Roll it tightly and insert toothpicks on both ends.~In a bowl mix Olive oil 2tbsp, salt ,pepper and lemon juice 1 tbsp.Dip rolls in this oil and coat with breadcrumbs.~Place on lightly greased baking tray and bake them till brown from all sides at 180c.~You can fry these in less oil too.~Serve with sauteed veggies. Saute any vegetable with salt and pepper in 1 tbsp oil.~You can do a little variation by adding oyster sauce 1tbsp and chilli sauce 1 tbsp in chicken marinade.Just to give a bit spicy touch.Then before spreading potato mixture spread mayo on fillet it will give a creamy taste to your chicken.","http://www.ainycooks.com/wp-content/uploads/2014/07/main-nm.jpg",NULL
"322","SPICY BLACK CHICKPEA CHAT","Black chickpeas 1 cup (you can increase quantity)~Crushed red chillies 1 tsp~All spice powder 1/4 tsp~Salt to taste~Cumin seeds crushed 1/2 tsp~Sweet n sour tamarind sauce 2 tbsp~Chat masala 1 tbsp ( to taste)~Lemon juice 1 tbsp~Potatoes boiled(optional) 1 large.(cut in cubes)~Tomato 1 large(cut in cubes)~Onion 1 medium(cut in cubes)~Coriander leaves few~Green chillies 2 ","Soak chickpeas overnight, in the morning drain water and mix baking soda 1 tbsp and set aside for 1 hour.~Wash them with running tap water and boil them in pressure cooker (you can boil in a pot also).~Let them cool completely then add all ingredients except tomatoes and green veggies.~Mix them well and set aside. If you will give 1 hour so all spices and juices will penetrate in peas, my own experience..:)~Add tomatoes and veggies before serving.~Enjoy with lemo pani/ lemonade.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_7004.jpg",NULL
"323","GOSH-E-FEEL & KAHWA","Flour 2 1/2 cups~Eggs 2 small~Baking powder 2 pinch~Salt pinch~Cardamom powder 1/2 tsp~Oil 1/2 tsp (add in flour)~Milk 1/2 cup (for kneading)~Sugar (grind it into fine powder) as needed~Oil  for frying~Water 2 cups~Black or green tea leaves as needed~Cardamom 2 pods~Sugar to taste.","In a large bowl mix flour , baking powder, cardamom, oil, salt and eggs.~Knead with milk, knead it very well approximately for 15 minutes.Cover with cling wrap and leave for 1/2 hour .~Dust flour on work place and knead one more time before use.Divide dough into equal halves.~Use pasta machine for rolling ,if you have. Otherwise you can roll it with pin wheel as thin as you can.~You can make two shapes which are famous, one is a bow shape and other one is oval shape like an elephant ear.~Now fry till light golden and sprinkle sugar on hot ears.You can sprinkle pistachio powder as well.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_1493.jpg",NULL
"324","KEBAB -E – MURGH","Chicken in cubes 1/2 kg~Salt to taste~Black pepper 1 tsp~Green chillies 2 medium~Ginger 1 inch piece~Garlic 2-3 cloves~Olive oil 1/4 cup~Turmeric powder 1/4 tsp","In a grinder add all ingredients except chicken cubes and finely grind them.~Marinate chicken for 3-4 hours. (YOU CAN TAKE BEEF/ LAMB MEAT ALSO)~Grill it or pan fry it and serve with creamy coriander sauce and pita bread or Afghani naan.~I have inserted capsicum and tomato in skewers, this step is my own created one…:)~In Ramadan ,marinate it and freeze. Just before Iftar fry, bake or Grill  it.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_9390M.jpg",NULL
"325","BOLANI – STUFFED FLAT BREAD","Potatoes 3-4~Spring onions ,green leafy part 4 tbsp~Black pepper 1 tsp~Salt to taste~Green chilli  1 tbsp chopped.~Coriander 1 tbsp~Flour 2 cups~Salt  pinch~Cold water  for kneading dough~Oil for frying bolani.","Mash potatoes and mix finely chopped spring onion, black pepper, salt, green chilli and coriander.~I have added Cheddar cheese in the filling just to give a twist in this recipe..:) you can ad 3-4 tbsp cheese if you want to add.( optional step)~In flour add salt and knead with water.~Now make a flat round thin bread and place filling on one side, turn other side over and seal with fork.~Fry in 2 tbsp oil or butter.~Serve hot.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_2415.jpg",NULL
"326","KABULI PULAO/ PILAF","Chicken/ Mutton/ Beef  1 kg~Onion 2 large, sliced~Whole spices ( big cardamom,black pepper,cumin) 1 tbsp~Tomatoes 3 large~Rice 3/4 k~Salt to taste~Carrot 3 cut in thin sticks ~Raisins 1/2 cup~Almonds 3 tbsp~water 4 glasses","Soak rice for 1/2 an hour.~In a heavy bottomed pot pour oil and sliced onion, fry till golden brown color appears.~Add meat and whole spices , fry again till light brown.~Add tomatoes, stir constantly and cook till oil separates.~Add water and cover with lid, cook till meat tender.~Add rice , when water absorbs simmer it on very low flame.~On the other side in a pan saute thin sticks of carrots in 1 tbsp oil till soft, add raisins and almonds too and saute.~Garnish pulao with carrots and serve.~Enjoy this with Afghani Kehwa.(recipe i will post soon)

","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_5625.jpg",NULL
"327","MINT LEMONADE","Lemon juice 1/2 cup~Mint few leaves~Sugar syrup 1/4 cup~Cold water 2 glass~Ice ","Make sugar syrup.(1/4 cup sugar dissolved in 1/4 cup hot water, let it cool completely)~Combine syrup and mint leaves and with  wooden spoon muddle mint leaves gently.~Pour water and lemon juice and ice.~Ready to serve.","http://www.ainycooks.com/wp-content/uploads/2014/06/main-s.jpg",NULL
"328","FRESCO DAHI BONDI","Mong lentil 1 cup (soak it for 4-5 hours)~Flour 2 tbsp~Salt to taste~Red chilli powder 1 tbsp~Baking soda 1/4 tsp~Yogurt 1/2 kg (Nestle will give you a perfect result)~Sugar 2 tbsp or to taste~Black salt 1 tsp","Grind , drained lentil , salt, red chilli powder ,soda with 2 tbsp water.Make a smooth paste ,add flour.~Set a side for few minutes and fry in oil.~Soak in water for few minutes and then squeeze water with hands.~In yogurt add black salt and salt .Add bondis in it and leave for few more minutes.~Serve with papri n chat masala.","http://www.ainycooks.com/wp-content/uploads/2014/06/mai.jpg",NULL
"329","FILLED PANI PURI","Golgappas/ Pani puries as needed~Boiled chickpeas as needed~Boiled potatoes as needed~Bondi raita as needed~Sweet and sour tamarind sauce as needed~Chat masala as needed~Onion ,chopped as needed~Coriander leaves few~Sev as needed","Prepare bondi raita and sweet and sour chutney and set aside.~Cut onion, potatoes, green coriander and set aside.~Now break pories from center and place on a serving platter.~Fill with chickpeas and potato then pour bondi raita and chutney.Can sprinkle chat masala also.~Garnish with sev and serve immediately.","http://www.ainycooks.com/wp-content/uploads/2014/06/main.jpg",NULL
"330","SUJI KI QATLIAN","Semolina/ suji 2 cups~Sugar 2 cups~Cardamom 4-5 nos~Ghee 1/2 cup~Water 1 cup~Nuts as needed","First make sugar syrup/sheera . In a pan add ghee and cardamom seeds, let them crackle and then add sugar.Pour water carefully and keep on stirring on low flame.~In another heavy bottom pan roast semolina till nice golden color appear.Grease any tray to pour Halwa in it.~Now this step you need to perform quickly.Add suji in syrup and keep on stirring till become thick.~Spread halwa on tray and level the surface, sprinkle nuts.~After 5 minutes with pizza cutter cut shapes of your choice.~Let it col down completely.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_0464MAIN.jpg",NULL
"331","PUNJABI CHICKEN HANDI","Chicken boneless 1/2 kg~Tomatoes 3 large~Ginger 1 inch~Garlic cloves 2 large~Onion 1 medium ,sliced~Salt  to taste~Red chilli powder 1 tsp~Crushed red chillies 1/2 tsp~Whole coriander seeds 1/2 tsp~Cumin seeds 1/2 tsp~Black pepper crushed 1/2 tsp~Turmeric powder 1/2 tsp~All spice powder. 1/2 tsp~Butter 2 tsp~fresh coriander, green chillies and dry methi for garnish~Oil 2 tbsp~Yogurt  2 tbsp","In a pan add tomatoes, garlic cloves, onion and ginger .Add 2 glass of water and cook till soft and mashy.~Grind it and strain it, set aside.Tomato sauce is ready.~In another pan add oil and fry chicken boneless cubes. Add yogurt and all other spices fry for few seconds.~Now add tomato sauce and cover pan wit lid and cook till oil separates.~In the end add butter , green chillies, coriander leaves and dry methi.~Let it simmer for few minutes on slow flame.~Serve with Roghni naan or plain naan.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_6900main.jpg",NULL
"332","CHANA SAMOSA CHAT","Chickpeas (boiled) 1 cup or as needed~Oil 2 tbsp~Onion for gravy 1 small~Cumin seeds, fennel seeds 1/2 tsp each~Crushed red chillies 1 tsp~Salt to taste~Gram flour 2 tbsp~Water 1 glass~Samosas as needed~Dahi bondi as needed~Sliced onion and cabbage as needed~Chat masala as needed~Sweet and sour tamarind sauce as needed     ","Fry onion in 2 tbp oil and add gram flour fry for few seconds and then add cumin seeds, fennel seeds,crushed red chillies, salt and chickpeas ,mix them well.~Add water and keep on stirring for few seconds till gravy become thick.~Now arrange samosa in a large platter or prepare single servings.~Place samosa then chickpea gravy and bondi raita (you can use plain yogurt also). Sprinkle chat masala and sweet and sour tamarind sauce.~Garnish with onion rings and cabbage slices.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_5364main.jpg",NULL
"333","PLUM &TAMARIND JUICE","Dried plum 1 cup~Dried tamarind 1 cup~Sugar 1/2 cup or to taste~Salt pinch~Water 2 cups to soak .","Soak tamarind and plum over night in one cup of water.~Next day remove  seeds and mash with hand.~Cook in a pot with sugar and salt .~Let it cook till sugar dissolve , remove from stove and let it cool.~Strain from a sieve and now add ice cubes in juice and serve chill.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_6840main.jpg",NULL
"334","BUN KEBABS","Meat beef / chicken/ mutton 1/2 kg~Gram lentil  1/2 cup (washed and soaked)~Red whole chillies 7-8~Salt to taste~Onion  1 medium~Ginger garlic paste 1 tbsp~All spice powder 1 tbsp~Eggs 2~Onion rings few~Salad leaves few","In a pot add all ingredients and cook till meat and lentil tender.~Grind this mixture and add egg in it.~Make patties and fry.","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_4400.jpg",NULL
"335","MANGO PINEAPPLE GRANITA","Ripe Mango 2 nos~Pineapple chunks 1 cup~Lemon juice 2 tbsp~Sugar syrup to taste ","Peel the skin of mango and remove seed.~In blender add all ingredients and blend till smooth.~Freeze in an air tight box for 5-6 hours.~Now scrape with fork or spoon to make Granita.~Serve immediately.","http://www.ainycooks.com/wp-content/uploads/2014/06/MAIN.jpg",NULL
"336","RAW MANGO PICKLE","Raw mangoes/ Keri 5-6 medium size~Turmeric powder 1 tbsp heaped~Red chilli flakes 1 tbsp~Red chilli powder 1/2 tbsp~Fenugreek seeds/ methi dana 1 tbsp~Fennel seed/ Saunf 2 tbsp~Nigella seeds/ kalonji 1- 1/2  tbsp~Mustard seeds/ rai dana (optional) 1 tbsp~Mustard oil as needed~Salt as needed","Wash  raw mangoes and then dry them properly.~Cut them in small pieces and remove the seed.~Toss them with turmeric powder evenly and place these pieces in a clay pot ( it will give a different aroma to your pickle).~Now keep them in sunlight for a day or 2.~Now add all pickle spices in mangoes and toss them, again cover with muslin cloth and keep in sunlight for 2 days.~Pour mustard oil in it and store in sterilize jars.~She gave me a tip that after making pickle keep on shaking the bottle daily for a week. All spices will mix properly.~You can coarsely ground pickle spices , its up to you..:)","http://www.ainycooks.com/wp-content/uploads/2014/06/IMG_7059main.jpg",NULL
"337","DAL CHAWAL &KACHOMAR SALAD.","Red lentil/ Masor ki dal 1 cup~Onion 1 small chopped~Tomato  1 small chopped~Salt to taste~Red chilli powder 1 tsp~Turmeric powder 1/4 tsp~Coriander powder 1/2 tsp~Oil 1/4 cup and 1/4 cup for tempering ~Cumin seeds 1/4tsp~Green chillies whole 2~Garlic clove 2 copped.~Ginger garlic paste 1 tsp~Coriander leaves for garnish.~Rice 1 cup~Salt  to taste~Cumin seeds 1/4 tsp~Oil 1 tbsp~Chicken cube 1~Tomato 1 large~Cucumber 1 medium~Onion,sliced 1 medium~Fresh coriander 2 tbsp chopped~Green chillies 1 chopped~Salt to taste~Black pepper 1/4 tsp~Lemon juice 1 tbsp","In oil add onion and fry till light golden.~Add ginger garlic paste and fry for few seconds. Add chopped tomatoes and all spices. Again fry till oil separates.~Now add washed lentil and  water .Cover with lid and cook till tender and mashy.~For tempering heat oil and add cumin seeds, green chillies 2 and chopped garlic 2 cloves.When become brown pour on lentil.~Garnish wit coriander leaves and all spice powder (optional ).","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_6747MAIN.jpg",NULL
"338","JELLY POPSICLE","Jelly bears or any other jelly. as needed~Soft drink as needed~Popsicle tray ~Mango juice / puree as needed","Fill jelly bears in Popsicle tray and pour over sprite/ dew/pepsi/ marinda.~Insert sticks in it and freeze it overnight.~Take them out and enjoy with your kids…:)","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_1417.jpg",NULL
"339","WATERMELON LEMONADE","Watermelon cut in cubes 1 cup~Sugar 1/4 cup or to taste~Lemon juice 1 tbsp~Water 1/2 cup (to make syrup)~Fizzy drink, Sprite 1/2 cup","Cook sugar and water to make a syrup.Let it cool completely.~Blend watermelon cubes till smooth.~Pour through a sieve and discard pulp.~Combine sugar syrup, lemon juice and watermelon juice, stir well.~Fill glass with ice and pour over juice.~Pour any frizzy drink just before serving.","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_7043main.jpg",NULL
"340","BASIL HONEY ORANGE JUICE","Basil seeds 2tbsp~Orange juice  1/2 glass~Sugar to taste or 2 tbsp~Water 1/2 cup~Honey 1 tbsp~Crushed ice for serving.","Soak seeds in warm water. The warm water (not boiling) helps to fully swell the basil seeds, releasing antioxidants and digestive enzymes.","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_1344main.jpg",NULL
"341","MAGGI NOODLES BHEL","Maggi/ knorr/ shoup Noodles 1 packet~Chickpeas 1/2 cup~Boiled Potatoes 1/2 cup~Tomatoes chopped 1 nos~Onion chopped 1 small~Coriander finely chopped 2 tbsp~Green sauce as needed~Date sauce as needed~Tamarind sauce as needed~Chat Masala as needed~Salt adjust according to taste","Break Noodles into small pieces.~Roast them in a dry pan till light golden color appear.","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_0414main.jpg",NULL
"342","POTATO ROSES","Potato 1 for 1 rose~Tooth picks  4-5~Oil for frying","Cut paper thin slices of a big potato, you can peel the skin or just wash it with brush and cut slices.~Soak slices in chilled water to avoid browning.~Arrange slices as mentioned in picture and secure with tooth pick.~Deep fry them.Take out tooth picks before serving.","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_1400.jpg",NULL
"343","LOQUATS JUICE","Loquats 10 nos~Sugar 2 tbsp (to taste)~Salt pinch~Lemon juice 1 tbsp~Black salt (optional) 1/4 tsp~Water 1 glass.","Peel the skin of Loquats and discard seeds, add all ingredients in blender  and blend them for few minutes.~Add ice and blend for few seconds.~Serve immediately.","http://www.ainycooks.com/wp-content/uploads/2014/05/IMG_1264.jpg",NULL
"344","DDL GAJAR KI KHER – SOFIA BAIG","Milk 1 kg~Rice 1/4 cup~Carrots 1 cup~Cardamom pods 2-3~Dolce de leche / condensed milk/ khoya 1/2 cup~Sugar to taste.","Soak rice for 2 hours.~Grate carrots and set aside.~Boil milk and cardamom ,add sugar, rice and carrots.~Let them cook on low flame till soft and mashy.~With a potato masher ,mash carrots and rice. Do not grind them. Because secret of taste is hidden in hand mashing…:)~When become thick add Dolce de Leche/ condensed milk/ khoya.~Mix well and dish it out.","http://www.ainycooks.com/wp-content/uploads/2014/04/IMG_0345main.jpg",NULL
"345","CHOCOLATE MARQUISE","Eggs 4~Caster sugar 8 oz~Cocoa 2 oz~Plain flour 2 oz~Chocolate curls to decorate as needed~Powder gelatin  2 tbsp~Double cream 1 packet~Liquid glucose 1 tbsp~Chocolate broken into pieces 10 oz","Preheat the oven to 180c.Grease and line a Swiss Roll tin (optional).~Whisk together eggs and sugar until pale and thick. Sift cocoa and flour and fold in.~Pour into the pan and bake for 20 minutes until springy to the touch.~Leave to cool.Turn out.~Place 8inches shallow cake tin (loose bottom pan) on top on cake and cut just inside the line, to make a circle to fit in the tin.~Soak the gelatine in 4 tbsp cold water.Whip the double cream until peaks forms.~Place the glucose in a pan with 50 ml water and bring to the boil.Cool slightly.~Add the gelatin and chocolate and beat with whisk until smooth.Leave to cool.~Fold the chocolate mixture into the cream.Pour into the cake tin.~Keep it in fridge for 2-3 hours until set.~I kept it over night and next day it was set beautifully.~Remove the dessert from tin and decorate with white and dark chocolate curls and dust cocoa.~Serve and enjoy..:)","http://www.ainycooks.com/wp-content/uploads/2014/04/IMG_0476.jpg",NULL
"346","SPICY CHICKEN LASAGNA ROLLS UP","Lasagna noodles 10 sheets~Chicken boiled and shredded  2 cups~Oil 1-2 tbsp~Garlic clove 1 large ,minced~Pasta sauce 2 tbsp + for spreading on lasagna sheets~Salt to taste~Red chilli flakes 1 tbsp (adjust according to your taste buds)~Veggies if needed~Cheese ( i have used cheddar)  as needed~Mixed herbs/ oregano for sprinkle on top.","Boil lasagna noodles. Coat oil to keep them separate.~In a pan pour 1 tbsp oil. Add garlic mince and chicken shredded, saute it for few minutes and add salt and crushed red chillies.~Add pizza/ pasta sauce and mix well. You can add chopped veggies and mushrooms also.~Now spread sauce on lasagna noodles and place chicken on one end, roll it tightly and place seem side down  in a greased baking dish.You can freeze on this stage for 2-3 weeks if using veggies other wise for 1 month easily.When needed take them out and directly arrange in dish and bake.~Arrange as many as you want.~Sprinkle cheese and mixed herbs or oregano.~Bake it for 10-15 minutes till cheese melt.~Serve hot.","http://www.ainycooks.com/wp-content/uploads/2014/04/IMG_1200.jpg",NULL
"347","CHEESY CHICKEN PATTIES","Puff pastry 2 sheets~Boiled chicken  1 cup~Plain flour  2 tbsp~Onion 1 small~Butter 1 tbsp~Salt to taste~Black pepper 1 tsp~Chicken stock 1/2 cup~Cheddar cheese as needed ~Egg wash 1 nos","Boil chicken and shred. In a pan add butter and onion (chopped ) saute it.~Add flour and stir it for 5 minutes. Add chicken and fry it for few seconds.~Add salt and black pepper, stir and then add stock.~Stir constantly to avoid lumps. When become thick remove from stove and set aside.~Shred cheddar cheese and keep in fridge.~Thaw puff pastry. Dust flour on working place.~Unfold pastry sheet and roll it. Now cut it in desired shapes and size.~Fill it with chicken and sprinkle cheese and cover with other part and seal with egg wash.~Brush egg and water  (1 egg beaten with 1 tsp water) on pastry.~Bake it at 180c for 20 minutes or till puff up completely with a beautiful golden color.","http://www.ainycooks.com/wp-content/uploads/2014/04/IMG_8311.jpg",NULL
"348","PIZZA WONTON CUPS.","Chicken tikka filling as needed~Wonton/ samosa/ roll Wraps as needed~Tomatoes, capsicum, onion as needed~Cheese as needed~Oil  for greasing tray.","Marinate chicken(cut in very small cubes) with chicken tikka spices.For recipe click here…. CHICKEN TIKKA FILLING.~In a pan saute chicken in 1 tbsp oil. Cook till well cooked.~In a greased cupcakes tray place wonton wraps and place a spoon full of filling then you can add capsicum ,mushrooms,tomatoes or onions chopped.~Sprinkle cheese and bake for 15 mins.~Serve with any dip or sauce.~I am sure you and your family will love these crispy mini wonton pizzas.~Last year i have introduced (click for the recipe here) POTATO PIZZETTE BITES ,they were also liked by you and hopefully you will love these too.","http://www.ainycooks.com/wp-content/uploads/2014/04/IMG_5310.jpg",NULL
